sex,race_known,reason_stopped,searched,search_based_on,search_found,race,arrest_date,arrest_time,lng,lat
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,NO = 2,No Search,No Search,BLACK,2020-01-21,2020-01-21 16:23:00,-97.62739429437836,30.29549189214651
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,NO = 2,No Search,No Search,BLACK,2020-05-01,2020-05-01 01:26:00,-97.62602171600483,30.294255473661043
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,NO = 2,No Search,No Search,BLACK,2020-06-13,2020-06-13 20:04:00,-97.73378443659578,30.271114499064222
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,NO = 2,No Search,No Search,BLACK,2020-09-03,2020-09-03 18:44:00,-97.78945110869655,30.16840772738816
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,BLACK,2020-03-24,2020-03-24 18:05:00,-97.71946148946887,30.27511917844569
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,BLACK,2020-01-06,2020-01-06 22:29:00,-97.78391244866052,30.219502651904087
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,BLACK,2020-12-12,2020-12-12 22:40:00,-97.66510479247154,30.318082131494553
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,BLACK,2020-08-19,2020-08-19 23:45:00,-97.68948148023371,30.324296968835426
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-06-26,2020-06-26 17:51:00,-97.6814350474897,30.303992462339544
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-01-11,2020-01-11 16:48:00,-97.69550865599028,30.265609876744136
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-05-24,2020-05-24 21:46:00,-97.73116278302719,30.228133906032117
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-03-02,2020-03-02 21:17:00,-97.6911607792125,30.339153396842477
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-02-21,2020-02-21 04:27:00,-97.66944509200258,30.384789764453153
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-03-28,2020-03-28 22:12:00,-97.74304758764286,30.305197342302904
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-01-27,2020-01-27 01:33:00,-97.71141559017511,30.29940003083774
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-04-30,2020-04-30 07:47:00,-97.75276799256676,30.288528312330254
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-05-02,2020-05-02 13:59:00,-97.70219323210196,30.265992102736583
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-01-27,2020-01-27 03:12:00,-97.74064894130618,30.26823645158113
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-08-13,2020-08-13 01:16:00,-97.73742967416284,30.268355544196453
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-06-12,2020-06-12 19:31:00,-97.73939201929942,30.267138378343233
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-01-25,2020-01-25 02:49:00,-97.7479990061811,30.264366720584096
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-07-25,2020-07-25 13:05:00,-97.7880536625809,30.230360724925937
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-05-10,2020-05-10 02:17:00,-97.70078721626697,30.277699037148157
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-12-27,2020-12-27 00:50:00,-97.66096763690604,30.302629489315652
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-11-12,2020-11-12 12:04:00,-97.6887683625862,30.276169887445395
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-10-19,2020-10-19 22:47:00,-97.69938022568924,30.259349930597395
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-06-15,2020-06-15 00:37:00,-97.69386291600418,30.26009449905164
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-11-21,2020-11-21 17:22:00,-97.68000581007414,30.315855551185305
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-05-19,2020-05-19 21:04:00,-97.67149265480403,30.319925669902585
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-10-28,2020-10-28 20:01:00,-97.66190116706608,30.318945046976307
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-09-01,2020-09-01 18:10:00,-97.62816680146456,30.32424454849084
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-04-16,2020-04-16 05:13:00,-97.62855815624339,30.29490311689967
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-10-07,2020-10-07 00:20:00,-97.69360284036408,30.19868730490206
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-05-28,2020-05-28 05:15:00,-97.7599081164076,30.34130788430992
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-04-21,2020-04-21 16:03:00,-97.8096494305743,30.198307102884183
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-08-30,2020-08-30 20:50:00,-97.83189151681589,30.176433341070343
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-08-11,2020-08-11 21:33:00,-97.84904780318031,30.19726239763246
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-03-20,2020-03-20 01:20:00,-97.69230582769711,30.326052166086832
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-03-01,2020-03-01 06:53:00,-97.68437459590152,30.355799000749343
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-10-16,2020-10-16 18:07:00,-97.72418747902519,30.371909944473433
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-11-27,2020-11-27 10:28:00,-97.68510177669008,30.376326425057744
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-07-03,2020-07-03 21:21:00,-97.72843441836712,30.415958127930956
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-05-04,2020-05-04 22:23:00,-97.70504448698725,30.393216868362977
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-02-12,2020-02-12 03:37:00,-97.61541942435183,30.359436211959615
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-06-13,2020-06-13 01:53:00,-97.70023477522751,30.430506977251113
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,OTHER,BLACK,2020-09-05,2020-09-05 23:37:00,-97.72869850303634,30.26924549278977
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,WEAPONS,BLACK,2020-09-06,2020-09-06 20:11:00,-97.70126742502545,30.28007696811004
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,BLACK,2020-03-07,2020-03-07 16:32:00,-97.68309097991605,30.22245608152567
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-10-25,2020-10-25 15:16:00,-97.7920834814382,30.261376219214494
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-12-03,2020-12-03 03:20:00,-97.68745996414565,30.238699317316424
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-08-09,2020-08-09 00:09:00,-97.68582587315001,30.237760681829755
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,NO = 2,No Search,No Search,BLACK,2020-02-22,2020-02-22 16:53:00,-97.78791284182431,30.164320465702797
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,NO = 2,No Search,No Search,BLACK,2020-10-29,2020-10-29 20:56:00,-97.70869646925495,30.312672662523806
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,BLACK,2020-10-17,2020-10-17 02:01:00,-97.7946610785572,30.469643420966552
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-07-10,2020-07-10 21:14:00,-97.80785092734489,30.112435470800392
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-08-04,2020-08-04 18:09:00,-97.67829719269704,30.31343283925679
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-07-16,2020-07-16 02:44:00,-97.63159377192652,30.293231634075127
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-07-05,2020-07-05 19:14:00,-97.72343469180694,30.235402594794426
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,BLACK,2020-01-30,2020-01-30 18:13:00,-97.70226017523963,30.318528283225127
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),YES = 1,INCIDENTAL TO ARREST,CASH,BLACK,2020-02-19,2020-02-19 13:11:00,-97.73159984192816,30.230015766569597
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),YES = 1,INCIDENTAL TO ARREST,DRUGS,BLACK,2020-01-29,2020-01-29 22:53:00,-97.64526332126515,30.292669189848525
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-11-11,2020-11-11 14:24:00,-97.7639734495692,30.186290167826233
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-03-04,2020-03-04 09:00:00,-97.7658395800493,30.42988061667802
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-03-04,2020-03-04 09:00:00,-97.7658395800493,30.42988061667802
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),YES = 1,INCIDENTAL TO ARREST,OTHER,BLACK,2020-05-24,2020-05-24 18:03:00,-97.68262721446997,30.285861853683173
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-02-10,2020-02-10 09:19:00,-97.73468287613966,30.269991329006533
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-10-07,2020-10-07 20:46:00,-97.70258366576131,30.343755862522553
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),YES = 1,PROBABLE CAUSE,OTHER,BLACK,2020-07-22,2020-07-22 19:37:00,-97.70401885070186,30.22653166219844
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,FRISK FOR SAFETY,NOTHING,BLACK,2020-07-28,2020-07-28 09:39:00,-97.6807287301663,30.305933370487605
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-02-10,2020-02-10 19:14:00,-97.693148264881,30.32724392948452
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-05-08,2020-05-08 10:02:00,-97.71502097637607,30.36873900477345
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-03-10,2020-03-10 18:51:00,-97.7175145242282,30.38965420463475
F,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,OTHER,BLACK,2020-03-10,2020-03-10 12:11:00,-97.70850430553035,30.361342069327215
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,HISPANIC OR LATINO,2020-01-21,2020-01-21 10:30:00,-97.72654163542421,30.229665388112384
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,HISPANIC OR LATINO,2020-12-20,2020-12-20 23:36:00,-97.73830664823699,30.266849617617083
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,HISPANIC OR LATINO,2020-02-11,2020-02-11 00:02:00,-97.75962149188246,30.242111268536053
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,HISPANIC OR LATINO,2020-03-04,2020-03-04 13:25:00,-97.74415795029147,30.240300712769624
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,HISPANIC OR LATINO,2020-12-23,2020-12-23 23:25:00,-97.73688757362406,30.23231508629247
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,HISPANIC OR LATINO,2020-12-11,2020-12-11 16:33:00,-97.77479423065627,30.204942185731053
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,HISPANIC OR LATINO,2020-01-11,2020-01-11 00:01:00,-97.82768680152364,30.212729028786768
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,HISPANIC OR LATINO,2020-11-21,2020-11-21 03:48:00,-97.7496316192246,30.35206412856388
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,HISPANIC OR LATINO,2020-11-16,2020-11-16 21:20:00,-97.74562071951209,30.39991095228784
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,HISPANIC OR LATINO,2020-03-20,2020-03-20 08:23:00,-97.71329359226492,30.261863001788814
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,HISPANIC OR LATINO,2020-03-03,2020-03-03 10:37:00,-97.6990780098386,30.359493077244966
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,HISPANIC OR LATINO,2020-01-16,2020-01-16 00:15:00,-97.71806596167634,30.367335179386703
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,FRISK FOR SAFETY,NOTHING,HISPANIC OR LATINO,2020-03-09,2020-03-09 00:16:00,-97.69934610547779,30.29207311066812
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,FRISK FOR SAFETY,NOTHING,HISPANIC OR LATINO,2020-01-29,2020-01-29 23:18:00,-97.70194353580854,30.263063337287463
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,FRISK FOR SAFETY,NOTHING,HISPANIC OR LATINO,2020-05-26,2020-05-26 20:50:00,-97.74633961970774,30.413558972398747
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,FRISK FOR SAFETY,NOTHING,HISPANIC OR LATINO,2020-03-12,2020-03-12 22:42:00,-97.84016163078815,30.2231045213034
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-03-17,2020-03-17 18:19:00,-97.70287238595925,30.345494522864044
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-03-15,2020-03-15 10:02:00,-97.70433416604979,30.275219516049475
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-02-12,2020-02-12 02:46:00,-97.73798759599619,30.26704943127093
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-08-30,2020-08-30 19:17:00,-97.74019952474217,30.26857115000892
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-10-13,2020-10-13 04:28:00,-97.73648633269045,30.268322677339317
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-05-01,2020-05-01 03:48:00,-97.75746098572988,30.234160651373504
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-02-28,2020-02-28 23:40:00,-97.74869345454263,30.252392014869795
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-05-26,2020-05-26 02:33:00,-97.78271394104205,30.240903711343506
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-01-26,2020-01-26 01:28:00,-97.66940576784611,30.286311055027703
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-03-23,2020-03-23 21:30:00,-97.73393386298089,30.24850144224243
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-05-03,2020-05-03 16:50:00,-97.69119378896953,30.218814249612446
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-09-18,2020-09-18 03:50:00,-97.77262675279889,30.191744129623498
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-12-15,2020-12-15 01:01:00,-97.71388016280244,30.34522753638225
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-10-06,2020-10-06 00:33:00,-97.6919788189576,30.373087992518364
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-03-10,2020-03-10 22:42:00,-97.70175108397846,30.4197263136439
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-06-23,2020-06-23 22:22:00,-97.72022559599938,30.29746216881934
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-05-03,2020-05-03 10:58:00,-97.71781951055144,30.252216470364807
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-01-02,2020-01-02 01:45:00,-97.73969374056679,30.26923474720009
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-01-31,2020-01-31 17:57:00,-97.74216290574704,30.243585528906667
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-02-10,2020-02-10 21:29:00,-97.75139628559678,30.276897003048447
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-02-29,2020-02-29 07:29:00,-97.77723616907373,30.231127164048953
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-01-12,2020-01-12 23:06:00,-97.68705903081,30.29818162541972
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-02-13,2020-02-13 04:44:00,-97.69042420612239,30.27356094086592
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-02-04,2020-02-04 18:13:00,-97.70263303521118,30.31834065856385
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-05-05,2020-05-05 21:44:00,-97.69265933845185,30.270853899932707
F,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-01-28,2020-01-28 18:38:00,-97.72454430551466,30.234193044368183
